Store ID,Country,Product ID,Product Category,Units Sold,Date of Sale,GDP Growth Rate,Inflation Rate,Price Sold
6184,Spain,99223,Mens,9,2/23/2024,3.62,3.09,31.37
8693,Spain,10162,Womens,10,9/26/2023,-0.26,-0.95,69.82
3851,UK,93847,Womens,11,4/1/2023,5.35,-1.61,51.29
2003,Italy,29921,Mens,11,10/27/2023,7.31,-0.16,17.41
7954,France,28048,Mens,12,1/31/2024,6.55,-2.96,-1.53
5232,Spain,56480,Mens,11,3/16/2023,8.92,1.27,87.59
5837,Italy,46006,Womens,7,1/1/2024,0.18,4.13,65.04
4055,UK,92998,Mens,7,11/16/2023,-5.0,3.24,67.88
1567,Italy,36664,Mens,9,3/27/2023,0.23,2.08,42.54
7031,Italy,22673,Mens,8,11/27/2023,2.97,3.91,74.91
2085,Italy,16256,Womens,4,1/28/2024,-3.06,9.9,124.58
5737,Germany,28421,Womens,11,9/4/2023,-2.55,-3.92,59.52
3224,Spain,39338,Womens,5,3/9/2023,0.52,9.41,115.86
6185,Italy,46006,Womens,8,3/14/2023,4.03,4.62,54.29
8998,Germany,63634,Mens,6,11/20/2023,2.58,7.99,61.3
7634,UK,41918,Womens,9,3/7/2024,2.67,2.29,85.91
2887,France,46106,Mens,12,6/27/2023,0.26,-3.94,62.34
2250,Germany,74655,Mens,6,6/7/2023,3.05,7.62,81.52
5295,Germany,34475,Womens,11,3/26/2023,6.85,0.25,67.3
4971,Italy,24446,Womens,7,7/13/2023,-0.32,5.16,58.7
3224,France,30165,Womens,8,9/28/2023,3.26,3.41,97.72
5498,Italy,82931,Womens,9,12/25/2023,6.7,3.84,43.38
1858,France,14663,Mens,9,11/27/2023,-3.7,-1.36,65.0
5845,Italy,37716,Womens,7,12/14/2023,7.55,8.43,141.47
3705,Germany,14060,Mens,6,4/3/2023,2.41,7.47,94.52
3188,Germany,61005,Mens,10,5/12/2023,9.31,3.59,40.55
1265,Spain,83001,Womens,8,1/12/2024,5.57,5.66,74.06
8099,UK,71903,Mens,12,9/14/2023,4.91,-3.99,11.52
4971,Italy,89358,Mens,4,1/4/2024,-3.78,9.68,100.74
9600,Italy,90786,Womens,11,4/9/2023,7.68,0.37,91.96
8519,France,55268,Womens,10,5/6/2023,8.71,2.53,38.83
2003,Germany,84023,Mens,8,10/7/2023,-2.22,2.66,58.99
6086,France,44461,Womens,4,9/8/2023,-4.32,9.43,68.74
1971,Germany,88381,Mens,12,8/25/2023,6.05,-2.63,43.6
1294,Germany,43473,Mens,7,10/29/2023,5.78,7.01,98.82
8459,France,18955,Womens,12,1/13/2024,8.8,-1.02,21.91
9432,France,45587,Mens,6,4/17/2023,0.69,6.52,84.55
8459,Italy,85919,Womens,10,9/2/2023,8.97,3.55,98.45
1148,Italy,51311,Mens,9,4/23/2023,-2.55,-0.9,73.56
3161,Spain,14229,Womens,10,10/28/2023,5.42,0.88,87.69
2912,UK,28421,Womens,6,7/12/2023,2.16,7.71,109.04
9384,Spain,77950,Mens,9,4/30/2023,-0.35,0.11,55.73
2003,Italy,45905,Womens,8,4/6/2023,4.1,5.3,41.97
2302,Germany,62613,Mens,4,5/19/2023,-3.31,9.56,97.86
2642,UK,71258,Womens,9,11/23/2023,3.99,2.68,65.46
3188,Italy,22053,Mens,9,6/21/2023,0.66,0.66,36.83
2304,Italy,48188,Womens,5,3/20/2023,-3.29,6.79,80.64
2999,France,52050,Womens,7,1/12/2024,-3.15,3.71,39.19
4343,France,19083,Mens,5,1/25/2024,-2.5,8.33,107.62
8693,UK,57133,Womens,10,8/22/2023,5.3,1.17,99.37
8085,Spain,10076,Womens,5,2/23/2024,1.76,8.96,127.24
2296,Germany,85892,Mens,10,10/3/2023,5.85,2.02,59.0
2300,Germany,78389,Mens,9,5/23/2023,0.91,1.0,49.87
2304,UK,92783,Womens,9,4/26/2023,-0.42,1.08,52.49
7718,UK,85887,Mens,8,11/16/2023,-1.44,2.29,58.24
9742,Italy,63577,Womens,10,7/11/2023,7.41,2.49,54.22
5491,France,97094,Mens,5,4/23/2023,-3.84,7.54,121.01
2789,Italy,29320,Mens,7,7/11/2023,3.87,5.98,43.04
8099,Italy,26666,Womens,9,12/24/2023,1.39,2.21,84.29
2296,Italy,65339,Womens,9,2/4/2024,-3.84,-1.5,14.64
4137,Italy,70808,Mens,11,3/13/2023,-0.14,-3.88,7.05
4343,France,38047,Mens,8,7/19/2023,-4.99,0.42,68.34
2619,Italy,90070,Mens,8,7/30/2023,7.94,5.95,77.36
1721,UK,17001,Mens,11,3/7/2024,3.63,-1.7,90.49
6075,France,55530,Womens,9,6/1/2023,4.77,3.86,43.38
7423,Germany,27445,Womens,10,1/15/2024,2.44,0.83,23.0
6806,Italy,79413,Mens,10,9/15/2023,2.74,0.22,76.77
1852,Germany,78369,Mens,12,8/27/2023,8.33,-1.97,44.7
3756,Germany,37384,Womens,6,6/30/2023,-1.92,5.8,45.51
8998,Spain,72673,Womens,7,2/20/2024,-1.02,4.15,108.5
3185,Spain,50594,Womens,6,2/23/2024,-4.51,5.6,63.58
5764,France,50770,Womens,11,9/10/2023,0.52,-2.84,28.98
2527,Italy,93738,Womens,10,9/21/2023,-4.67,-1.87,52.85
6742,Spain,35160,Mens,5,7/11/2023,-2.44,8.52,128.79
3510,UK,81091,Womens,11,12/18/2023,7.34,0.22,41.12
2269,Spain,24411,Womens,8,5/7/2023,0.79,3.37,84.7
5465,France,50384,Womens,11,12/9/2023,3.1,-0.77,75.72
6918,Germany,24509,Womens,7,6/7/2023,9.2,9.67,111.45
1294,Italy,28317,Womens,6,2/21/2024,3.12,7.99,50.48
8754,Germany,10974,Womens,6,4/9/2023,-0.52,6.87,58.43
5854,Spain,23809,Womens,12,8/16/2023,7.77,-2.14,13.65
1971,Germany,42164,Womens,10,6/11/2023,0.56,-0.46,61.22
1565,Italy,37137,Mens,11,10/31/2023,8.43,-0.36,86.03
7634,France,59436,Mens,12,12/21/2023,9.82,-1.01,17.71
8432,Germany,30250,Mens,6,5/14/2023,1.04,7.0,87.96
8637,France,55268,Womens,12,3/2/2024,4.46,-3.63,16.98
2304,France,53273,Womens,7,5/21/2023,-4.33,3.11,31.49
7217,France,69039,Mens,13,11/20/2023,9.7,-3.09,41.21
1893,Italy,97593,Mens,12,8/19/2023,5.56,-2.03,61.01
9384,Germany,74068,Mens,10,5/25/2023,8.55,2.38,29.37
9742,Spain,60266,Mens,9,8/19/2023,4.07,2.45,76.79
5931,UK,54482,Womens,11,8/14/2023,7.67,0.79,78.6
9167,Germany,38068,Mens,7,5/1/2023,-3.84,2.76,80.61
6389,Italy,44834,Mens,8,12/20/2023,-1.75,1.95,21.06
5764,Germany,82541,Womens,11,9/30/2023,8.67,0.32,36.35
2300,Germany,12145,Womens,8,7/8/2023,5.11,4.23,75.42
1269,Spain,82946,Womens,11,5/18/2023,-3.03,-4.53,-3.04
1971,Spain,41845,Mens,12,4/4/2023,7.26,-1.29,12.89
1662,UK,81948,Mens,7,3/13/2023,2.42,5.65,47.19
5295,France,96796,Mens,9,7/20/2023,4.92,3.96,69.18
2037,UK,83979,Womens,7,10/23/2023,5.68,7.96,74.0
6742,Italy,73366,Womens,10,7/17/2023,7.41,2.51,37.66
5275,Germany,58352,Mens,11,8/20/2023,4.59,-1.94,7.57
7954,Italy,50723,Mens,10,9/23/2023,7.68,2.96,65.25
4670,Spain,80002,Mens,7,10/12/2023,9.76,8.36,66.28
5854,France,83297,Mens,9,7/8/2023,5.59,3.5,91.75
1649,Germany,19782,Mens,6,8/12/2023,-2.0,7.04,78.43
8998,Spain,58191,Womens,8,6/26/2023,5.1,5.37,117.98
4971,Germany,35187,Mens,9,12/4/2023,3.73,1.5,32.47
7420,Italy,43996,Womens,7,5/27/2023,5.37,7.59,71.41
7980,Italy,32517,Womens,8,9/19/2023,7.9,6.28,114.0
7704,Germany,64219,Womens,11,3/1/2024,-4.48,-4.87,61.73
9384,France,33939,Womens,11,3/10/2023,-1.98,-4.78,-4.66
3728,UK,53639,Womens,8,1/1/2024,8.07,5.57,73.98
9738,Spain,83001,Womens,11,10/4/2023,3.02,-1.17,59.73
9059,Spain,11256,Womens,11,2/4/2024,-2.01,-3.36,0.15
5085,UK,50252,Womens,10,4/23/2023,8.54,3.28,61.78
7031,UK,83008,Womens,9,4/26/2023,4.87,3.88,71.88
9384,Spain,64330,Mens,14,9/2/2023,9.51,-4.31,45.07
2826,France,26112,Mens,7,12/19/2023,4.43,7.17,67.32
7951,France,51923,Womens,11,2/29/2024,-4.14,-4.44,73.3
1518,Germany,27890,Womens,7,3/1/2024,-0.17,4.67,60.42
9465,UK,53306,Mens,5,7/21/2023,-1.49,8.43,54.6
5498,UK,54661,Womens,12,11/16/2023,2.06,-4.56,41.87
7217,Italy,41989,Mens,10,5/29/2023,-3.5,-2.3,46.88
3185,Italy,92286,Mens,10,3/27/2023,3.46,0.69,25.56
3158,Germany,31148,Mens,7,3/20/2023,7.42,7.37,51.47
8103,Italy,90933,Womens,9,2/2/2024,9.93,5.32,72.62
8085,Italy,36154,Mens,12,9/1/2023,0.68,-4.25,-1.07
6184,France,98519,Womens,11,2/26/2024,1.48,-3.16,26.36
1649,UK,59886,Womens,13,9/11/2023,9.29,-3.26,72.13
8637,Spain,17086,Mens,7,7/15/2023,-2.73,3.42,115.05
5931,Germany,46693,Mens,7,2/4/2024,9.52,8.89,119.81
9600,Italy,81263,Mens,9,1/1/2024,-4.28,-0.36,97.73
2377,UK,15063,Womens,10,1/10/2024,8.41,3.04,113.5
1971,UK,40665,Womens,13,5/2/2023,8.39,-4.37,73.3
3940,Germany,80512,Mens,11,6/13/2023,-5.0,-4.97,13.2
4866,Italy,68602,Womens,8,4/22/2023,8.85,6.2,50.54
7328,Italy,66764,Womens,9,2/22/2024,1.86,1.59,72.53
3705,UK,26514,Womens,11,5/15/2023,1.96,-1.9,16.2
9465,Spain,57601,Womens,8,8/16/2023,-1.98,2.7,100.42
6066,Germany,99077,Womens,9,5/25/2023,8.87,5.25,59.6
3933,Germany,46133,Womens,4,8/22/2023,-4.19,9.45,141.91
1852,Spain,72887,Womens,12,5/25/2023,4.56,-2.75,14.9
7812,Germany,96796,Mens,8,4/16/2023,2.09,3.41,67.43
8998,Germany,83443,Mens,8,3/26/2023,5.87,4.79,51.91
5845,Italy,19283,Womens,5,3/19/2023,-4.83,7.4,54.45
5429,Spain,24152,Womens,7,5/10/2023,8.74,8.22,82.19
9432,Spain,10162,Womens,6,3/30/2023,-3.35,5.86,91.12
2963,Germany,14907,Mens,9,3/21/2023,4.26,2.15,44.58
1265,France,82026,Mens,5,1/8/2024,-0.72,9.2,117.65
2304,Spain,45079,Womens,11,5/24/2023,-0.64,-2.54,36.29
6044,Germany,69753,Mens,12,5/31/2023,4.78,-2.11,85.38
8835,UK,11597,Mens,5,4/8/2023,-2.06,8.26,67.44
3934,Italy,42785,Womens,7,1/4/2024,-1.1,5.09,67.2
8757,France,70386,Womens,11,4/17/2023,0.11,-2.65,72.51
3622,UK,87133,Mens,7,8/2/2023,-3.54,4.13,117.01
3940,UK,39938,Mens,12,6/14/2023,3.97,-3.51,21.0
8210,France,27493,Mens,12,2/17/2024,3.44,-2.75,37.21
2642,UK,29320,Mens,11,6/10/2023,-3.6,-4.94,-10.39
4670,Germany,76146,Womens,10,11/5/2023,7.3,1.74,52.19
3217,France,98824,Womens,14,10/25/2023,9.15,-4.84,-3.95
3158,Italy,94287,Womens,9,10/6/2023,-1.27,1.11,84.92
8875,Germany,63590,Mens,9,2/28/2024,5.55,2.24,106.56
8757,UK,90933,Womens,11,2/7/2024,1.34,-2.32,33.63
1649,Italy,44795,Mens,13,11/3/2023,7.14,-4.29,-2.12
8757,Germany,48842,Mens,8,1/24/2024,-1.72,3.0,28.22
5491,Italy,58572,Womens,13,7/18/2023,8.9,-2.46,77.09
2085,Spain,67511,Mens,6,6/15/2023,2.64,7.93,84.54
3705,France,33962,Womens,6,3/8/2023,6.19,9.53,110.14
2377,UK,52113,Mens,8,5/16/2023,9.74,7.13,78.77
6613,Spain,33041,Womens,10,7/29/2023,-4.8,-3.1,68.55
5656,Germany,73927,Womens,8,10/21/2023,-3.83,1.91,69.56
7328,France,81465,Mens,9,11/5/2023,1.24,0.99,68.29
8459,France,87650,Mens,6,7/6/2023,-4.79,4.89,46.14
1134,Spain,31336,Mens,5,5/25/2023,0.53,9.25,79.23
3728,Italy,89380,Mens,6,4/22/2023,-4.34,5.4,69.41
3454,Spain,91659,Womens,11,2/25/2024,7.42,0.65,46.66
5232,Italy,51522,Womens,8,12/16/2023,-3.26,2.69,100.86
2003,Germany,52653,Womens,10,2/17/2024,6.11,1.35,40.54
1148,France,13746,Womens,12,10/28/2023,6.17,-2.12,12.79
1134,Italy,47110,Mens,9,10/13/2023,-4.29,-0.4,97.7
1971,France,72673,Womens,13,2/14/2024,5.08,-4.12,10.97
7861,Italy,97982,Womens,9,7/31/2023,1.73,0.83,21.49
5645,Germany,25818,Mens,12,12/20/2023,0.88,-4.97,39.53
2296,Italy,14387,Womens,4,1/9/2024,-1.05,9.91,100.11
9681,Germany,92696,Womens,11,3/20/2023,1.16,-2.11,20.33
5645,Italy,26586,Womens,8,10/22/2023,1.59,4.45,116.33
5901,Italy,29367,Womens,8,1/26/2024,-3.12,2.13,37.46
2996,UK,35708,Mens,10,4/30/2023,4.6,0.43,80.38
6742,UK,50594,Womens,8,10/8/2023,3.45,4.85,39.9
8103,UK,62743,Womens,13,7/20/2023,7.73,-4.09,44.12
2037,Italy,59680,Mens,5,5/1/2023,-0.51,9.5,63.73
7162,UK,41118,Womens,4,6/26/2023,-2.99,9.19,123.21
8600,UK,79277,Mens,7,11/26/2023,-3.73,3.85,84.72
9384,France,60043,Womens,10,10/6/2023,0.57,-0.04,45.9
8085,UK,83368,Womens,8,2/11/2024,1.5,4.04,39.99
4142,UK,15718,Womens,6,11/23/2023,0.37,6.76,133.21
1150,Italy,58191,Womens,11,5/18/2023,1.69,-1.98,39.14
2489,France,51722,Mens,7,5/9/2023,-2.66,3.19,56.96
5275,Germany,65522,Womens,7,10/27/2023,0.43,5.31,49.57
1858,UK,58352,Mens,9,7/6/2023,-0.14,0.52,30.22
8637,Spain,12454,Mens,10,3/23/2023,9.39,3.38,67.04
2887,Spain,74152,Womens,7,9/26/2023,2.19,6.27,102.53
8733,Germany,20132,Mens,8,5/31/2023,-1.5,2.02,93.33
4670,Germany,38405,Womens,6,4/27/2023,-4.94,4.47,97.27
8998,UK,35148,Womens,10,5/28/2023,-4.82,-3.73,22.47
4055,Spain,93073,Mens,9,1/6/2024,6.18,3.23,67.81
5275,France,58352,Mens,5,5/23/2023,-0.45,9.5,102.69
1150,Italy,11167,Mens,9,1/26/2024,-1.62,0.64,49.25
4670,UK,65456,Mens,12,12/10/2023,5.48,-2.62,52.24
8036,UK,22393,Mens,7,5/11/2023,9.55,9.62,140.56
9681,UK,68323,Womens,7,2/7/2024,4.54,5.93,59.32
7980,Italy,64683,Mens,13,2/25/2024,8.76,-4.42,4.35
2676,France,54648,Womens,9,6/28/2023,-1.77,0.83,41.9
1134,Germany,75027,Mens,7,3/3/2024,-0.83,3.77,29.33
2250,Spain,80002,Mens,9,1/9/2024,1.52,2.13,64.46
9681,Spain,70298,Mens,13,8/3/2023,7.37,-4.33,61.49
2489,Spain,59717,Mens,8,4/3/2023,8.72,6.98,83.18
3247,UK,38921,Mens,12,9/18/2023,5.37,-2.68,7.73
3933,UK,10974,Womens,12,4/17/2023,1.76,-4.17,54.71
8757,UK,23050,Womens,12,5/5/2023,9.62,-1.69,45.61
1662,UK,21519,Womens,7,6/16/2023,0.36,4.32,60.82
6066,France,14295,Mens,9,3/9/2023,6.59,3.16,110.76
6044,Germany,80455,Womens,13,11/4/2023,8.93,-4.34,16.95
8210,Italy,17548,Mens,10,7/28/2023,9.47,2.24,25.76
6026,France,75451,Mens,8,11/22/2023,9.91,6.05,90.31
2185,France,38068,Mens,6,10/10/2023,0.26,6.95,113.45
5251,France,15892,Mens,11,7/19/2023,6.47,0.24,56.72
5057,UK,87260,Womens,8,7/18/2023,9.86,7.48,116.89
4217,Italy,75956,Womens,11,9/19/2023,-0.89,-2.68,2.15
1971,France,26586,Womens,9,6/3/2023,-4.27,-1.34,12.66
6918,Germany,74707,Mens,5,7/5/2023,-1.61,8.34,91.04
4055,Italy,29283,Womens,13,9/26/2023,5.69,-4.75,-13.42
5498,France,97593,Mens,7,7/30/2023,6.09,7.91,112.24
2963,Italy,84718,Mens,12,1/8/2024,3.46,-3.64,32.67
7328,UK,81383,Mens,8,8/3/2023,0.74,2.34,73.62
3185,France,53922,Mens,5,4/20/2023,2.38,9.82,124.76
9681,Spain,28484,Womens,11,4/11/2023,1.22,-3.51,32.58
6044,France,60452,Womens,10,2/4/2024,4.08,1.33,94.79
6185,Italy,42563,Mens,8,9/10/2023,-3.61,0.89,22.73
6918,France,85887,Mens,11,9/1/2023,5.34,-0.92,80.64
9028,Spain,30366,Womens,7,3/16/2023,5.96,7.41,59.89
2996,France,67505,Womens,13,8/21/2023,9.69,-4.01,18.43
1711,Germany,65456,Mens,7,12/30/2023,-1.52,4.71,53.32
8204,Germany,72448,Mens,13,2/8/2024,9.92,-3.49,81.16
7634,Germany,79263,Womens,7,10/10/2023,-0.9,4.41,34.23
2269,France,92861,Womens,11,7/11/2023,2.28,-2.17,77.67
2377,France,15413,Womens,7,4/3/2023,-2.49,4.55,81.28
3773,France,90895,Womens,8,2/27/2024,-4.92,1.13,65.11
8733,Germany,83443,Mens,9,8/21/2023,7.64,3.41,108.3
4142,UK,28317,Womens,4,12/8/2023,-3.54,8.87,116.86
7162,Italy,80002,Mens,6,12/19/2023,0.29,7.79,73.26
1518,France,65053,Womens,10,4/19/2023,1.28,-0.52,42.24
7328,France,13386,Womens,11,2/11/2024,7.82,0.13,87.53
2269,Spain,46133,Womens,9,5/1/2023,-4.58,-1.09,18.46
4142,Spain,20923,Mens,8,2/19/2024,2.21,4.22,94.09
1427,Germany,18254,Mens,8,9/27/2023,4.49,5.63,59.26
4055,Germany,93847,Womens,8,12/10/2023,-4.27,1.46,69.19
2304,Italy,48769,Womens,6,7/11/2023,1.0,7.17,116.66
8875,Spain,98323,Mens,6,6/19/2023,-3.31,4.97,37.88
6742,France,42164,Womens,5,1/13/2024,3.85,9.77,93.14
7273,Italy,96175,Mens,12,2/1/2024,8.84,-1.46,71.01
8942,Italy,89109,Womens,10,6/7/2023,4.1,1.28,97.14
3510,Spain,47307,Womens,5,1/5/2024,2.78,9.96,149.44
7420,Italy,62405,Mens,12,10/3/2023,1.51,-4.01,27.14
5737,France,72372,Mens,11,8/2/2023,5.31,-1.29,10.38
3622,Italy,82653,Mens,9,6/11/2023,-3.78,-0.22,88.16
9681,UK,81313,Womens,6,10/17/2023,4.62,9.4,112.95
8754,UK,67065,Mens,13,9/21/2023,6.12,-4.77,3.8
5498,Germany,91729,Womens,11,12/8/2023,-2.47,-3.26,17.39
6748,Spain,68495,Womens,7,7/21/2023,-1.58,4.41,121.8
4343,Germany,14368,Mens,5,1/25/2024,2.13,9.87,72.15
8835,Italy,40332,Mens,7,5/15/2023,4.89,6.4,104.39
8099,UK,33423,Mens,10,3/13/2023,0.43,-1.11,19.68
8733,France,41537,Mens,8,7/25/2023,-1.87,2.68,53.03
3940,Spain,90891,Womens,8,5/12/2023,-4.07,2.26,82.82
1518,UK,50141,Womens,5,2/12/2024,-3.5,8.06,65.02
8036,Italy,22268,Mens,7,12/31/2023,0.38,6.07,48.23
1662,UK,62405,Mens,10,12/20/2023,4.09,-0.3,80.02
4866,Germany,50749,Mens,8,1/12/2024,-1.63,1.45,86.39
5465,Germany,86697,Mens,14,10/16/2023,9.06,-4.4,23.67
5346,France,22393,Mens,11,3/25/2023,-1.16,-3.37,61.03
5645,Spain,17025,Womens,9,6/5/2023,1.41,2.36,96.96
8693,Italy,14663,Mens,8,12/24/2023,0.89,4.13,94.04
1711,UK,56580,Mens,6,10/22/2023,1.19,8.25,128.25
5465,UK,77778,Womens,9,1/18/2024,4.23,2.86,36.95
8103,France,56926,Womens,13,9/6/2023,9.59,-3.27,44.85
4137,Spain,35373,Womens,8,6/24/2023,-3.66,0.64,78.13
2251,UK,80582,Womens,11,9/29/2023,7.41,-0.59,93.71
8734,France,32452,Womens,11,6/6/2023,-4.4,-4.64,-5.65
2085,UK,53901,Mens,10,11/10/2023,9.3,3.63,100.48
6149,France,64061,Womens,5,4/14/2023,-2.51,8.63,63.76
8210,Italy,94570,Mens,10,3/12/2023,4.47,0.86,81.98
3631,UK,97824,Womens,13,1/13/2024,8.08,-3.26,14.83
5085,Spain,36850,Womens,6,11/9/2023,1.35,7.99,66.68
7954,Spain,92510,Mens,6,4/12/2023,-4.25,5.89,59.78
5251,UK,63791,Mens,7,11/9/2023,-3.28,3.12,106.89
2251,France,39215,Mens,8,11/4/2023,3.09,4.99,96.55
3510,UK,71526,Womens,7,8/4/2023,7.97,8.46,134.85
9028,Spain,98781,Mens,12,5/23/2023,9.58,-1.49,27.68
6984,UK,75791,Mens,6,9/7/2023,1.78,7.99,59.15
9481,Italy,91895,Mens,6,2/7/2024,-1.01,7.05,132.95
4836,Italy,47860,Womens,7,7/14/2023,-4.79,3.24,78.69
6984,Germany,25751,Mens,9,10/11/2023,2.27,2.49,77.5
5719,UK,71156,Womens,9,3/21/2023,5.56,3.93,75.65
8875,Italy,16991,Womens,9,9/6/2023,4.85,2.66,46.96
9742,Italy,78693,Womens,8,1/5/2024,5.01,4.86,89.78
4670,France,17207,Mens,6,10/29/2023,6.6,9.16,124.81
1721,France,61562,Mens,8,1/22/2024,0.66,4.05,52.1
9976,Germany,78545,Womens,8,1/30/2024,-0.4,1.99,33.79
6026,Italy,25815,Womens,12,6/13/2023,3.44,-4.0,63.86
2304,Germany,96626,Womens,8,2/21/2024,-1.82,3.08,91.05
5719,Germany,37426,Mens,7,4/3/2023,-2.98,3.16,34.55
1852,Italy,92193,Womens,8,7/16/2023,0.49,3.7,112.35
3933,Spain,42397,Mens,7,4/19/2023,-3.51,3.28,79.17
9719,France,56580,Mens,9,12/13/2023,5.93,3.16,87.08
1265,Spain,92365,Mens,6,7/2/2023,3.65,7.63,85.77
3224,Spain,44526,Womens,10,12/25/2023,2.08,0.58,30.63
7954,UK,44648,Mens,8,11/24/2023,5.95,6.29,56.06
1269,France,39977,Mens,7,11/6/2023,-1.27,3.56,107.47
2789,UK,60043,Womens,12,10/19/2023,8.64,-1.58,55.78
9742,Spain,60188,Mens,12,8/18/2023,9.47,-1.55,8.87
6806,Italy,35671,Mens,7,3/28/2023,8.1,7.96,93.49
4027,UK,99746,Womens,12,8/5/2023,4.14,-3.64,21.31
3224,France,78057,Mens,11,11/4/2023,-4.51,-4.05,28.99
2887,Italy,67339,Mens,6,4/10/2023,7.12,9.84,93.3
6742,Spain,64219,Womens,8,6/23/2023,9.37,7.55,99.95
3933,Germany,73032,Womens,10,12/27/2023,7.62,1.97,62.59
5498,Italy,14413,Mens,7,7/3/2023,-0.4,5.21,99.86
7634,UK,83875,Womens,9,4/3/2023,3.7,2.19,73.76
6184,UK,32409,Womens,12,4/10/2023,1.46,-3.47,77.28
3188,Spain,43528,Womens,7,4/21/2023,1.24,5.39,125.76
7423,UK,52477,Womens,5,9/22/2023,-3.54,7.1,51.07
2300,France,80002,Mens,10,1/30/2024,4.3,0.03,21.12
2826,Spain,13386,Womens,8,7/22/2023,-1.62,1.92,44.29
3851,Germany,80512,Mens,7,7/13/2023,0.13,4.82,89.64
6026,Spain,59472,Womens,7,4/25/2023,1.01,5.31,41.79
7156,Germany,23076,Mens,10,2/23/2024,8.29,2.52,56.46
5901,Italy,78825,Mens,9,3/25/2023,-0.6,0.54,52.56
4027,France,26586,Womens,9,5/1/2023,5.86,4.04,97.57
9384,Spain,88538,Mens,10,2/23/2024,0.26,-1.73,62.19
6044,Italy,52910,Womens,12,6/1/2023,5.58,-2.72,53.89
7718,Germany,21000,Mens,10,5/1/2023,-0.22,-0.9,10.19
2302,France,92946,Mens,12,8/19/2023,1.44,-4.09,-6.22
3185,Germany,42372,Womens,11,6/29/2023,5.39,-1.07,71.6
4091,Spain,26944,Womens,13,5/16/2023,8.17,-3.82,-1.08
3217,France,89281,Mens,12,12/18/2023,1.8,-3.58,47.66
6142,UK,87684,Mens,7,11/18/2023,2.71,5.62,82.79
6281,Germany,90624,Womens,6,9/5/2023,0.34,7.24,94.48
5656,Germany,13543,Mens,6,5/22/2023,3.32,8.76,89.4
2996,UK,39167,Womens,8,12/16/2023,2.62,3.73,83.56
5656,France,85775,Mens,8,6/6/2023,1.1,3.51,28.03
2619,Spain,66796,Womens,11,9/27/2023,0.43,-2.11,42.73
2826,Italy,90940,Mens,8,3/11/2023,-4.6,1.53,62.43
7273,Italy,22790,Womens,9,8/8/2023,-4.01,0.18,89.64
8036,UK,43226,Womens,11,1/11/2024,1.98,-2.61,86.87
2300,Italy,26219,Mens,11,8/23/2023,4.84,-1.0,14.56
5346,Spain,50135,Womens,9,6/1/2023,-1.98,1.16,87.63
1233,Spain,12682,Womens,12,3/28/2023,3.15,-3.06,38.23
9384,Italy,87825,Mens,5,9/17/2023,0.24,8.72,128.77
4055,Italy,72887,Womens,11,10/16/2023,6.97,0.75,93.58
9432,UK,70558,Womens,9,12/30/2023,6.71,3.18,98.62
5737,Spain,69949,Womens,8,4/18/2023,-4.89,0.75,74.7
6613,UK,36080,Mens,7,2/26/2024,-1.42,4.92,63.23
3773,France,65339,Womens,13,9/3/2023,8.21,-3.07,81.24
2460,Germany,34584,Womens,11,11/20/2023,0.91,-2.75,-3.19
8998,Spain,94305,Womens,9,12/12/2023,-1.78,-0.09,67.01
1518,Italy,61296,Womens,10,7/15/2023,2.46,-0.29,47.04
8210,UK,64650,Mens,11,7/12/2023,-1.93,-3.43,-7.12
9028,France,26890,Womens,9,2/7/2024,2.6,3.01,98.88
4055,Spain,79934,Womens,6,9/9/2023,2.55,7.06,65.11
7634,Germany,39585,Womens,12,6/12/2023,3.54,-4.3,0.19
6185,Spain,85919,Womens,5,6/20/2023,-4.58,7.6,63.67
8998,Germany,94487,Mens,6,1/21/2024,1.26,7.53,129.85
8875,Spain,49961,Mens,7,2/13/2024,0.99,4.58,60.75
5959,Spain,99395,Womens,8,4/14/2023,-4.44,0.82,46.98
7951,France,77505,Mens,6,6/21/2023,-0.13,6.98,109.39
1427,Germany,28287,Womens,9,3/16/2023,6.14,3.73,100.39
3454,France,22268,Mens,9,2/17/2024,-3.74,0.13,14.69
8600,Italy,88074,Womens,8,10/13/2023,3.77,3.85,107.45
2963,Spain,13590,Mens,13,8/5/2023,6.61,-3.74,9.31
2912,Spain,74067,Womens,9,3/28/2023,4.93,2.51,88.23
8099,France,28562,Mens,12,1/23/2024,9.11,-1.19,46.1
3934,UK,43996,Womens,8,6/26/2023,2.44,4.72,44.32
5429,France,62743,Womens,8,4/17/2023,-0.84,2.18,57.69
2302,Spain,68556,Womens,10,5/3/2023,4.34,0.81,24.42
3773,France,55530,Womens,5,7/26/2023,-2.06,8.98,103.73
5901,Germany,44461,Womens,4,5/10/2023,-2.24,9.79,123.56
2963,France,79129,Mens,11,7/30/2023,5.29,-0.01,59.63
4091,UK,10463,Womens,12,9/2/2023,-1.39,-4.77,19.48
4866,Spain,42213,Womens,12,3/8/2023,8.9,-0.57,25.03
4027,UK,26898,Mens,12,8/20/2023,9.53,-1.03,83.78
1893,France,39104,Mens,12,12/29/2023,5.03,-3.4,14.79
4371,Italy,71331,Womens,8,2/27/2024,3.24,5.18,61.66
8734,Germany,39296,Mens,11,6/28/2023,0.9,-3.28,79.63
5719,Spain,46693,Mens,12,3/10/2023,5.45,-3.48,43.87
